"Box plot","LOC Gene ID","Project ID","Experiment ID","Experiment name","Variety","Development stage","Tissue","Expression value"
"","LOC_Os01g58890","SRP028766","SRX335990","Shoot_21d+24h+Pi_r1","Nipponbare","35 days seedling","Shoot","46.8611"
"","LOC_Os01g58890","SRP028766","SRX335991","Shoot_21d+24h+Pi_r2","Nipponbare","35 days seedling","Shoot","28.9198"
"","LOC_Os01g58890","SRP028766","SRX335992","Shoot_21d+24h+Pi_r3","Nipponbare","35 days seedling","Shoot","58.4395"
"","LOC_Os01g58890","SRP028766","SRX335993","Shoot_21d+24h-Pi_r1","Nipponbare","35 days seedling","Shoot","66.3948"
"","LOC_Os01g58890","SRP028766","SRX335994","Shoot_21d+24h-Pi_r2","Nipponbare","35 days seedling","Shoot","68.0027"
"","LOC_Os01g58890","SRP028766","SRX335995","Shoot_21d+24h-Pi_r3","Nipponbare","35 days seedling","Shoot","41.5324"
"","LOC_Os01g58890","SRP028766","SRX335996","Shoot_21d+24hRe_r1","Nipponbare","35 days seedling","Shoot","111.242"
"","LOC_Os01g58890","SRP028766","SRX335997","Shoot_21d+24hRe_r2","Nipponbare","35 days seedling","Shoot","102.61"
"","LOC_Os01g58890","SRP028766","SRX335998","Shoot_21d+24hRe_r3","Nipponbare","35 days seedling","Shoot","84.5184"
"","LOC_Os01g58890","SRP028766","SRX335999","Shoot_21d+6h+Pi_r1","Nipponbare","35 days seedling","Shoot","162.87"
"","LOC_Os01g58890","SRP028766","SRX336000","Shoot_21d+6h+Pi_r2","Nipponbare","35 days seedling","Shoot","126.863"
"","LOC_Os01g58890","SRP028766","SRX336001","Shoot_21d+6h+Pi_r3","Nipponbare","35 days seedling","Shoot","113.818"
"","LOC_Os01g58890","SRP028766","SRX336002","Shoot_21d+6h-Pi_r1","Nipponbare","35 days seedling","Shoot","152.625"
"","LOC_Os01g58890","SRP028766","SRX336003","Shoot_21d+6h-Pi_r2","Nipponbare","35 days seedling","Shoot","159.799"
"","LOC_Os01g58890","SRP028766","SRX336004","Shoot_21d+6h-Pi_r3","Nipponbare","35 days seedling","Shoot","138.645"
"","LOC_Os01g58890","SRP028766","SRX336005","Shoot_21d+6hRe_r1","Nipponbare","35 days seedling","Shoot","128.655"
"","LOC_Os01g58890","SRP028766","SRX336006","Shoot_21d+6hRe_r2","Nipponbare","35 days seedling","Shoot","143.659"
"","LOC_Os01g58890","SRP028766","SRX336007","Shoot_21d+6hRe_r3","Nipponbare","35 days seedling","Shoot","107.529"
"","LOC_Os01g58890","SRP028766","SRX336008","Shoot_21dd+Pi_r1","Nipponbare","35 days seedling","Shoot","40.9264"
"","LOC_Os01g58890","SRP028766","SRX336009","Shoot_21dd+Pi_r2","Nipponbare","35 days seedling","Shoot","47.9343"
"","LOC_Os01g58890","SRP028766","SRX336010","Shoot_21dd+Pi_r3","Nipponbare","35 days seedling","Shoot","37.382"
"","LOC_Os01g58890","SRP028766","SRX336011","Shoot_21dd-Pi_r1","Nipponbare","35 days seedling","Shoot","56.1641"
"","LOC_Os01g58890","SRP028766","SRX336012","Shoot_21dd-Pi_r2","Nipponbare","35 days seedling","Shoot","56.2166"
"","LOC_Os01g58890","SRP028766","SRX336013","Shoot_21dd-Pi_r3","Nipponbare","35 days seedling","Shoot","49.077"
"","LOC_Os01g58890","SRP028766","SRX336014","Shoot_24h+Pi_r1","Nipponbare","14 days seedling","Shoot","14.1299"
"","LOC_Os01g58890","SRP028766","SRX336015","Shoot_24h+Pi_r2","Nipponbare","14 days seedling","Shoot","20.9968"
"","LOC_Os01g58890","SRP028766","SRX336016","Shoot_24h+Pi_r3","Nipponbare","14 days seedling","Shoot","18.8789"
"","LOC_Os01g58890","SRP028766","SRX336017","Shoot_24h-Pi_r1","Nipponbare","14 days seedling","Shoot","25.2434"
"","LOC_Os01g58890","SRP028766","SRX336018","Shoot_24h-Pi_r2","Nipponbare","14 days seedling","Shoot","13.2896"
"","LOC_Os01g58890","SRP028766","SRX336019","Shoot_24h-Pi_r3","Nipponbare","14 days seedling","Shoot","24.1103"
"","LOC_Os01g58890","SRP028766","SRX336020","Shoot_3d+Pi_r1","Nipponbare","17 days seedling","Shoot","16.1253"
"","LOC_Os01g58890","SRP028766","SRX336021","Shoot_3d+Pi_r2","Nipponbare","17 days seedling","Shoot","27.048"
"","LOC_Os01g58890","SRP028766","SRX336022","Shoot_3d+Pi_r3","Nipponbare","17 days seedling","Shoot","20.2134"
"","LOC_Os01g58890","SRP028766","SRX336023","Shoot_3d-Pi_r1","Nipponbare","17 days seedling","Shoot","9.47652"
"","LOC_Os01g58890","SRP028766","SRX336024","Shoot_3d-Pi_r2","Nipponbare","17 days seedling","Shoot","21.1092"
"","LOC_Os01g58890","SRP028766","SRX336025","Shoot_3d-Pi_r3","Nipponbare","17 days seedling","Shoot","20.5384"
"","LOC_Os01g58890","SRP028766","SRX336026","Shoot_6h+Pi_r1","Nipponbare","14 days seedling","Shoot","85.8789"
"","LOC_Os01g58890","SRP028766","SRX336027","Shoot_6h+Pi_r2","Nipponbare","14 days seedling","Shoot","102.495"
"","LOC_Os01g58890","SRP028766","SRX336028","Shoot_6h+Pi_r3","Nipponbare","14 days seedling","Shoot","73.4667"
"","LOC_Os01g58890","SRP028766","SRX336029","Shoot_6h-Pi_r1","Nipponbare","14 days seedling","Shoot","69.5514"
"","LOC_Os01g58890","SRP028766","SRX336030","Shoot_6h-Pi_r2","Nipponbare","14 days seedling","Shoot","73.941"
"","LOC_Os01g58890","SRP028766","SRX336031","Shoot_6h-Pi_r3","Nipponbare","14 days seedling","Shoot","67.6191"
"","LOC_Os01g58890","SRP028766","SRX336032","Shoot_7d+Pi_r1","Nipponbare","21 days seedling","Shoot","20.3026"
"","LOC_Os01g58890","SRP028766","SRX336033","Shoot_7d+Pi_r2","Nipponbare","21 days seedling","Shoot","44.7882"
"","LOC_Os01g58890","SRP028766","SRX336034","Shoot_7d+Pi_r3","Nipponbare","21 days seedling","Shoot","26.609"
"","LOC_Os01g58890","SRP028766","SRX336035","Shoot_7d-Pi_r1","Nipponbare","21 days seedling","Shoot","18.8226"
"","LOC_Os01g58890","SRP028766","SRX336036","Shoot_7d-Pi_r2","Nipponbare","21 days seedling","Shoot","22.7176"
"","LOC_Os01g58890","SRP028766","SRX336037","Shoot_7d-Pi_r3","Nipponbare","21 days seedling","Shoot","32.6246"
"","LOC_Os01g58890","SRP011893","SRX130833","Shoot_As(III)_24h","Nipponbare","3 days seeding","Shoot","57.6787"
"","LOC_Os01g58890","DRP001141","DRX012214","Shoot_Cd_0h_r1","Nipponbare","10 days seedling","Shoot","107.6"
"","LOC_Os01g58890","DRP001141","DRX012215","Shoot_Cd_0h_r2","Nipponbare","10 days seedling","Shoot","148.42"
"","LOC_Os01g58890","DRP001141","DRX012223","Shoot_Cd_0h_r3","Nipponbare","10 days seedling","Shoot","120.002"
"","LOC_Os01g58890","DRP001141","DRX012216","Shoot_Cd_1h_r1","Nipponbare","10 days seedling","Shoot","220.946"
"","LOC_Os01g58890","DRP001141","DRX012217","Shoot_Cd_1h_r2","Nipponbare","10 days seedling","Shoot","211.093"
"","LOC_Os01g58890","DRP001141","DRX012224","Shoot_Cd_1h_r3","Nipponbare","10 days seedling","Shoot","261.133"
"","LOC_Os01g58890","DRP001141","DRX012218","Shoot_Cd_24h_r1","Nipponbare","10 days seedling","Shoot","215.732"
"","LOC_Os01g58890","DRP001141","DRX012219","Shoot_Cd_24h_r2","Nipponbare","10 days seedling","Shoot","346.136"
"","LOC_Os01g58890","DRP001141","DRX012225","Shoot_Cd_24h_r3","Nipponbare","10 days seedling","Shoot","264.202"
"","LOC_Os01g58890","SRP043448","SRX612565","Shoot_MET1-2_Mm","Nipponbare","11 days seedling","Shoot","715.721"
"","LOC_Os01g58890","SRP043448","SRX612566","Shoot_MET1-2_mm","Nipponbare","11 days seedling","Shoot","633.792"
"","LOC_Os01g58890","SRP043448","SRX612564","Shoot_MET1-2_WT","Nipponbare","11 days seedling","Shoot","582.771"
"","LOC_Os01g58890","DRP000391","DRX000673","Shoot_Normal","Nipponbare","7 days seedling","Shoot","197.432"
"","LOC_Os01g58890","SRP047482","SRX738077","Shoot_Normal","Nipponbare","14 days after germination","Shoot","37.8557"
"","LOC_Os01g58890","SRP049102","SRX737138","Shoot_WT","Nipponbare","after harvesting and air-drying for around one month","Shoot","175.459"
"","LOC_Os01g67980","SRP047482","SRX738069","Anther_Normal","Nipponbare","before flowering","Anther","1.28079"
"","LOC_Os01g67980","DRP001762","DRX014510","Anther_WT","Nipponbare","flowering","Anther","0.0"
"","LOC_Os01g67980","DRP000391","DRX000661","Callus_Normal","Nipponbare","N6D medium","Callus","297.638"
"","LOC_Os01g67980","SRP039045","SRX477950","Leaf","Nipponbare","","Leaf","0.0"
"","LOC_Os01g67980","DRP002329","DRX017638","Leaf_35S:OSH1_-GR+DEX_24h_r1","Nipponbare","21 days seedling","Leaf","0.0"
"","LOC_Os01g67980","DRP002329","DRX017646","Leaf_35S:OSH1_-GR+DEX_24h_r2","Nipponbare","21 days seedling","Leaf","0.0"
"","LOC_Os01g67980","DRP002329","DRX017636","Leaf_35S:OSH1_-GR+DEX_3h_r1","Nipponbare","21 days seedling","Leaf","0.025441"
"","LOC_Os01g67980","DRP002329","DRX017644","Leaf_35S:OSH1_-GR+DEX_3h_r2","Nipponbare","21 days seedling","Leaf","0.0"
"","LOC_Os01g67980","DRP002329","DRX017637","Leaf_35S:OSH1_-GR+DEX_6h_r1","Nipponbare","21 days seedling","Leaf","0.025441"
"","LOC_Os01g67980","DRP002329","DRX017645","Leaf_35S:OSH1_-GR+DEX_6h_r2","Nipponbare","21 days seedling","Leaf","0.0"
"","LOC_Os01g67980","DRP002329","DRX017635","Leaf_35S:OSH1_-GR+DEX_r1","Nipponbare","21 days seedling","Leaf","0.025441"
"","LOC_Os01g67980","DRP002329","DRX017643","Leaf_35S:OSH1_-GR+DEX_r2","Nipponbare","21 days seedling","Leaf","0.0"
"","LOC_Os01g67980","SRP056884","SRX978709","Leaf_B8-12_r1","Nipponbare","16 days seedling","Leaf","0.0"
"","LOC_Os01g67980","SRP056884","SRX978710","Leaf_B8-12_r2","Nipponbare","16 days seedling","Leaf","0.017131"
"","LOC_Os01g67980","SRP056884","SRX978711","Leaf_B8-12_r3","Nipponbare","16 days seedling","Leaf","0.039108"
"","LOC_Os01g67980","SRP056884","SRX978700","Leaf_BLS256_r1","Nipponbare","16 days seedling","Leaf","0.049203"
"","LOC_Os01g67980","SRP056884","SRX978701","Leaf_BLS256_r2","Nipponbare","16 days seedling","Leaf","0.049203"
"","LOC_Os01g67980","SRP056884","SRX978702","Leaf_BLS256_r3","Nipponbare","16 days seedling","Leaf","0.003517"
"","LOC_Os01g67980","SRP056884","SRX978703","Leaf_BLS279_r1","Nipponbare","16 days seedling","Leaf","0.003517"
"","LOC_Os01g67980","SRP056884","SRX978704","Leaf_BLS279_r2","Nipponbare","16 days seedling","Leaf","0.003517"
"","LOC_Os01g67980","SRP056884","SRX978705","Leaf_BLS279_r3","Nipponbare","16 days seedling","Leaf","0.002705"
"","LOC_Os01g67980","SRP056884","SRX978718","Leaf_BXOR1_r1","Nipponbare","16 days seedling","Leaf","0.031084"
"","LOC_Os01g67980","SRP056884","SRX978719","Leaf_BXOR1_r2","Nipponbare","16 days seedling","Leaf","0.031084"
"","LOC_Os01g67980","SRP056884","SRX978720","Leaf_BXOR1_r3","Nipponbare","16 days seedling","Leaf","0.031084"
"","LOC_Os01g67980","SRP056884","SRX978706","Leaf_CFBP2286_r1","Nipponbare","16 days seedling","Leaf","0.002705"
"","LOC_Os01g67980","SRP056884","SRX978707","Leaf_CFBP2286_r2","Nipponbare","16 days seedling","Leaf","0.002705"
"","LOC_Os01g67980","SRP056884","SRX978708","Leaf_CFBP2286_r3","Nipponbare","16 days seedling","Leaf","0.002705"
"","LOC_Os01g67980","SRP056884","SRX978721","Leaf_CFBP7331_r1","Nipponbare","16 days seedling","Leaf","0.031084"
"","LOC_Os01g67980","SRP056884","SRX978722","Leaf_CFBP7331_r2","Nipponbare","16 days seedling","Leaf","0.031084"
"","LOC_Os01g67980","SRP056884","SRX978723","Leaf_CFBP7331_r3","Nipponbare","16 days seedling","Leaf","0.0"
"","LOC_Os01g67980","SRP056884","SRX978724","Leaf_CFBP7341_r1","Nipponbare","16 days seedling","Leaf","0.0"
"","LOC_Os01g67980","SRP056884","SRX978725","Leaf_CFBP7341_r2","Nipponbare","16 days seedling","Leaf","0.0"
"","LOC_Os01g67980","SRP056884","SRX978726","Leaf_CFBP7341_r3","Nipponbare","16 days seedling","Leaf","0.0"
"","LOC_Os01g67980","SRP056884","SRX978727","Leaf_CFBP7342_r3","Nipponbare","16 days seedling","Leaf","0.0"
"","LOC_Os01g67980","SRP056884","SRX978728","Leaf_CFBP7342_r4","Nipponbare","16 days seedling","Leaf","0.0"
"","LOC_Os01g67980","SRP056884","SRX978729","Leaf_CFBP7342_r5","Nipponbare","16 days seedling","Leaf","0.0"
"","LOC_Os01g67980","SRP056884","SRX978712","Leaf_L8_r1","Nipponbare","16 days seedling","Leaf","0.101921"
"","LOC_Os01g67980","SRP056884","SRX978713","Leaf_L8_r2","Nipponbare","16 days seedling","Leaf","0.101921"
"","LOC_Os01g67980","SRP056884","SRX978714","Leaf_L8_r3","Nipponbare","16 days seedling","Leaf","0.10211"
"","LOC_Os01g67980","SRP056884","SRX978730","Leaf_Mock","Nipponbare","16 days seedling","Leaf","0.0"
"","LOC_Os01g67980","SRP056884","SRX978731","Leaf_Mock","Nipponbare","16 days seedling","Leaf","0.0"
"","LOC_Os01g67980","SRP056884","SRX978732","Leaf_Mock","Nipponbare","16 days seedling","Leaf","0.0"
"","LOC_Os01g67980","DRP000391","DRX000663","Leaf_Normal","Nipponbare","7 days before heading to 7 days after flowering","Leaf","0.12261"
"","LOC_Os01g67980","SRP052309","SRX844803","Leaf_Osbhlh148-DR_r1","Nipponbare","45 days old plant","Leaf","0.049203"
"","LOC_Os01g67980","SRP052309","SRX844804","Leaf_Osbhlh148-DR_r2","Nipponbare","45 days old plant","Leaf","0.049203"
"","LOC_Os01g67980","SRP052309","SRX844805","Leaf_Osbhlh148-WW_r1","Nipponbare","45 days old plant","Leaf","0.049203"
"","LOC_Os01g67980","SRP052309","SRX844806","Leaf_Osbhlh148-WW_r2","Nipponbare","45 days old plant","Leaf","0.049203"
"","LOC_Os01g67980","SRP052310","SRX844813","Leaf_Oshsfa2e-DR_r1","Nipponbare","45 days old plant","Leaf","0.049203"
"","LOC_Os01g67980","SRP052310","SRX844814","Leaf_Oshsfa2e-DR_r2","Nipponbare","45 days old plant","Leaf","0.049203"
"","LOC_Os01g67980","SRP052310","SRX844815","Leaf_Oshsfa2e-WW_r1","Nipponbare","45 days old plant","Leaf","0.049203"
"","LOC_Os01g67980","SRP052310","SRX844816","Leaf_Oshsfa2e-WW_r2","Nipponbare","45 days old plant","Leaf","0.049203"
"","LOC_Os01g67980","SRP057260","SRX997484","Leaf_PXO99A_BLS256 Tal11b_r1","Nipponbare","28 days seedling","Leaf","0.0"
"","LOC_Os01g67980","SRP057260","SRX997485","Leaf_PXO99A_BLS256 Tal11b_r2","Nipponbare","28 days seedling","Leaf","0.0"
"","LOC_Os01g67980","SRP057260","SRX997480","Leaf_PXO99A_BLS256 Tal2a_r1","Nipponbare","28 days seedling","Leaf","0.0"
"","LOC_Os01g67980","SRP057260","SRX997481","Leaf_PXO99A_BLS256 Tal2a_r2","Nipponbare","28 days seedling","Leaf","0.0"
"","LOC_Os01g67980","SRP057260","SRX997482","Leaf_PXO99A_dTal280_r1","Nipponbare","28 days seedling","Leaf","0.0"
"","LOC_Os01g67980","SRP057260","SRX997483","Leaf_PXO99A_dTal280_r2","Nipponbare","28 days seedling","Leaf","0.0"
"","LOC_Os01g67980","SRP049212","SRX739680","Leaf_r1","Nipponbare","14 days seedling","Leaf","0.049203"
"","LOC_Os01g67980","SRP049212","SRX739699","Leaf_r2","Nipponbare","14 days seedling","Leaf","0.049203"
"","LOC_Os01g67980","SRP049212","SRX739700","Leaf_r3","Nipponbare","14 days seedling","Leaf","0.049203"
"","LOC_Os01g67980","SRP056884","SRX978715","Leaf_RS105_r1","Nipponbare","16 days seedling","Leaf","0.0"
"","LOC_Os01g67980","SRP056884","SRX978716","Leaf_RS105_r2","Nipponbare","16 days seedling","Leaf","0.031084"
"","LOC_Os01g67980","SRP056884","SRX978717","Leaf_RS105_r3","Nipponbare","16 days seedling","Leaf","0.031084"
"","LOC_Os01g67980","SRP017256","SRX235858","Leaf_T2-PiZt-11-R","Nipponbare","21 days after transplanting","Leaf","0.0"
"","LOC_Os01g67980","SRP017256","SRX235859","Leaf_T2-PiZt-11-S","Nipponbare","21 days after transplanting","Leaf","0.0"
"","LOC_Os01g67980","SRP017256","SRX235860","Leaf_T4-PiZt-11-R","Nipponbare","21 days after transplanting","Leaf","0.0"
"","LOC_Os01g67980","SRP017256","SRX235861","Leaf_T4-PiZt-11-S","Nipponbare","21 days after transplanting","Leaf","0.0"
"","LOC_Os01g67980","SRP017256","SRX235863","Leaf_T6-Pi9-R","Nipponbare","21 days after transplanting","Leaf","0.0"
"","LOC_Os01g67980","SRP017256","SRX235862","Leaf_T6-PiZt-11-R","Nipponbare","21 days after transplanting","Leaf","0.0"
"","LOC_Os01g67980","SRP017256","SRX235864","Leaf_T6-Spin1i-1-R","Nipponbare","21 days after transplanting","Leaf","0.0"
"","LOC_Os01g67980","SRP029886","SRX348482","Leaf_WT","Nipponbare","14 days seedling","Leaf","0.0"
"","LOC_Os01g67980","DRP002329","DRX017642","Leaf_WT-DEX_24h_r1","Nipponbare","21 days seedling","Leaf","0.0"
"","LOC_Os01g67980","DRP002329","DRX017650","Leaf_WT-DEX_24h_r2","Nipponbare","21 days seedling","Leaf","0.0"
"","LOC_Os01g67980","DRP002329","DRX017640","Leaf_WT-DEX_3h_r1","Nipponbare","21 days seedling","Leaf","0.036511"
"","LOC_Os01g67980","DRP002329","DRX017648","Leaf_WT-DEX_3h_r2","Nipponbare","21 days seedling","Leaf","0.0"
"","LOC_Os01g67980","DRP002329","DRX017641","Leaf_WT-DEX_6h_r1","Nipponbare","21 days seedling","Leaf","0.0"
"","LOC_Os01g67980","DRP002329","DRX017649","Leaf_WT-DEX_6h_r2","Nipponbare","21 days seedling","Leaf","0.0"
"","LOC_Os01g67980","DRP002329","DRX017639","Leaf_WT-DEX_r1","Nipponbare","21 days seedling","Leaf","0.036511"
"","LOC_Os01g67980","DRP002329","DRX017647","Leaf_WT-DEX_r2","Nipponbare","21 days seedling","Leaf","0.0"
"","LOC_Os01g67980","SRP052306","SRX844621","Leaf_WT-DR_SRP052306_r1","Nipponbare","45 days old plant","Leaf","0.049203"
"","LOC_Os01g67980","SRP052306","SRX844622","Leaf_WT-DR_SRP052306_r2","Nipponbare","45 days old plant","Leaf","0.049203"
"","LOC_Os01g67980","SRP052309","SRX844799","Leaf_WT-DR_SRP052309_r1","Nipponbare","45 days old plant","Leaf","0.049203"
"","LOC_Os01g67980","SRP052309","SRX844800","Leaf_WT-DR_SRP052309_r2","Nipponbare","45 days old plant","Leaf","0.049203"
"","LOC_Os01g67980","SRP052310","SRX844809","Leaf_WT-DR_SRP052310_r1","Nipponbare","45 days old plant","Leaf","0.049203"
"","LOC_Os01g67980","SRP052310","SRX844810","Leaf_WT-DR_SRP052310_r2","Nipponbare","45 days old plant","Leaf","0.049203"
"","LOC_Os01g67980","SRP052306","SRX844623","Leaf_WT-WW_SRP052306_r1","Nipponbare","45 days old plant","Leaf","0.049203"
"","LOC_Os01g67980","SRP052306","SRX844624","Leaf_WT-WW_SRP052306_r2","Nipponbare","45 days old plant","Leaf","0.049203"
"","LOC_Os01g67980","SRP052309","SRX844801","Leaf_WT-WW_SRP052309_r1","Nipponbare","45 days old plant","Leaf","0.049203"
"","LOC_Os01g67980","SRP052309","SRX844802","Leaf_WT-WW_SRP052309_r2","Nipponbare","45 days old plant","Leaf","0.049203"
"","LOC_Os01g67980","SRP052310","SRX844811","Leaf_WT-WW_SRP052310_r1","Nipponbare","45 days old plant","Leaf","0.049203"
"","LOC_Os01g67980","SRP052310","SRX844812","Leaf_WT-WW_SRP052310_r2","Nipponbare","45 days old plant","Leaf","0.049203"
"","LOC_Os01g67980","SRP017256","SRX235856","Leaf_WT2007","Nipponbare","21 days after transplanting","Leaf","0.0"
"","LOC_Os01g67980","SRP017256","SRX235857","Leaf_WT2011","Nipponbare","21 days after transplanting","Leaf","0.0"
"","LOC_Os01g67980","SRP039045","SRX477951","Panicle","Nipponbare","","Panicle","0.017952"
"","LOC_Os01g67980","DRP000391","DRX000665","Panicle_Normal","Nipponbare","7 days before heading","Panicle","0.230339"
"","LOC_Os01g67980","DRP000391","DRX000667","Panicle_Normal","Nipponbare","7 days after flowering","Panicle","0.038617"
"","LOC_Os01g67980","SRP035332","SRX425435","Panicle_young_0.5cm","Nipponbare","flowering","Panicle","0.0"
"","LOC_Os01g67980","SRP047482","SRX738075","Pistil_Normal","Nipponbare","before flowering","Pistil","0.018198"
"","LOC_Os01g67980","SRP039045","SRX477952","Root","Nipponbare","","Root","0.0"
"","LOC_Os01g67980","DRP000716","DRX002019","Root_-Pi_0day_r1","Nipponbare","14 days seedling","Root","42.8688"
"","LOC_Os01g67980","DRP000716","DRX002020","Root_-Pi_0day_r2","Nipponbare","14 days seedling","Root","42.8688"
"","LOC_Os01g67980","DRP000716","DRX002024","Root_-Pi_22day_r1","Nipponbare","14 days seedling","Root","42.8688"
"","LOC_Os01g67980","DRP000716","DRX002026","Root_-Pi_22day_r2","Nipponbare","14 days seedling","Root","42.8688"
"","LOC_Os01g67980","SRP028766","SRX335912","Root_1h+Pi_r1","Nipponbare","14 days seedling","Root","0.036057"
"","LOC_Os01g67980","SRP028766","SRX335913","Root_1h+Pi_r2","Nipponbare","14 days seedling","Root","0.033933"
"","LOC_Os01g67980","SRP028766","SRX335914","Root_1h+Pi_r3","Nipponbare","14 days seedling","Root","0.033933"
"","LOC_Os01g67980","SRP028766","SRX335915","Root_1h-Pi_r1","Nipponbare","14 days seedling","Root","0.002612"
"","LOC_Os01g67980","SRP028766","SRX335916","Root_1h-Pi_r2","Nipponbare","14 days seedling","Root","0.026133"
"","LOC_Os01g67980","SRP028766","SRX335917","Root_1h-Pi_r3","Nipponbare","14 days seedling","Root","0.026133"
"","LOC_Os01g67980","SRP028766","SRX335918","Root_21d+1h+Pi_r1","Nipponbare","35 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP028766","SRX335919","Root_21d+1h+Pi_r2","Nipponbare","35 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP028766","SRX335920","Root_21d+1h+Pi_r3","Nipponbare","35 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP028766","SRX335921","Root_21d+1h-Pi_r1","Nipponbare","35 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP028766","SRX335922","Root_21d+1h-Pi_r2","Nipponbare","35 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP028766","SRX335923","Root_21d+1h-Pi_r3","Nipponbare","35 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP028766","SRX335924","Root_21d+1hRe_r1","Nipponbare","35 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP028766","SRX335925","Root_21d+1hRe_r2","Nipponbare","35 days seedling","Root","0.05333"
"","LOC_Os01g67980","SRP028766","SRX335926","Root_21d+1hRe_r3","Nipponbare","35 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP028766","SRX335927","Root_21d+24h+Pi_r1","Nipponbare","35 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP028766","SRX335928","Root_21d+24h+Pi_r2","Nipponbare","35 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP028766","SRX335929","Root_21d+24h+Pi_r3","Nipponbare","35 days seedling","Root","0.003886"
"","LOC_Os01g67980","SRP028766","SRX335930","Root_21d+24h-Pi_r1","Nipponbare","35 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP028766","SRX335931","Root_21d+24h-Pi_r2","Nipponbare","35 days seedling","Root","0.032541"
"","LOC_Os01g67980","SRP028766","SRX335932","Root_21d+24h-Pi_r3","Nipponbare","35 days seedling","Root","0.034494"
"","LOC_Os01g67980","SRP028766","SRX335933","Root_21d+24hRe_r1","Nipponbare","35 days seedling","Root","0.034494"
"","LOC_Os01g67980","SRP028766","SRX335934","Root_21d+24hRe_r2","Nipponbare","35 days seedling","Root","0.001554"
"","LOC_Os01g67980","SRP028766","SRX335935","Root_21d+24hRe_r3","Nipponbare","35 days seedling","Root","0.002722"
"","LOC_Os01g67980","SRP028766","SRX335936","Root_21d+6h+Pi_r1","Nipponbare","35 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP028766","SRX335937","Root_21d+6h+Pi_r2","Nipponbare","35 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP028766","SRX335938","Root_21d+6h+Pi_r3","Nipponbare","35 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP028766","SRX335939","Root_21d+6h-Pi_r1","Nipponbare","35 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP028766","SRX335940","Root_21d+6h-Pi_r2","Nipponbare","35 days seedling","Root","0.004068"
"","LOC_Os01g67980","SRP028766","SRX335941","Root_21d+6h-Pi_r3","Nipponbare","35 days seedling","Root","0.004068"
"","LOC_Os01g67980","SRP028766","SRX335942","Root_21d+6hRe_r1","Nipponbare","35 days seedling","Root","0.004068"
"","LOC_Os01g67980","SRP028766","SRX335943","Root_21d+6hRe_r2","Nipponbare","35 days seedling","Root","0.001667"
"","LOC_Os01g67980","SRP028766","SRX335944","Root_21d+6hRe_r3","Nipponbare","35 days seedling","Root","0.001667"
"","LOC_Os01g67980","SRP061678","SRX374435","Root_21d-Pi&3d+Pi_r1","Nipponbare","24 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP061678","SRX374436","Root_21d-Pi&3d+Pi_r2","Nipponbare","24 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP061678","SRX374431","Root_21d3d+Pi_r1","Nipponbare","24 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP061678","SRX374432","Root_21d3d+Pi_r2","Nipponbare","24 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP061678","SRX374433","Root_21d3d+Pi_r3","Nipponbare","24 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP061678","SRX374437","Root_21d3d-Pi_r1","Nipponbare","24 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP061678","SRX374439","Root_21d3d-Pi_r2","Nipponbare","24 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP028766","SRX335945","Root_21dd+Pi_r1","Nipponbare","35 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP028766","SRX335946","Root_21dd+Pi_r2","Nipponbare","35 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP028766","SRX335947","Root_21dd+Pi_r3","Nipponbare","35 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP028766","SRX335948","Root_21dd-Pi_r1","Nipponbare","35 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP028766","SRX335949","Root_21dd-Pi_r2","Nipponbare","35 days seedling","Root","0.0"
"","LOC_Os01g67980","SRP028766","SRX335950","Root_21dd-Pi_r3","Nipponbare","35 days seedling","Root","0.001574"
"","LOC_Os01g67980","SRP028766","SRX335951","Root_24h+Pi_r1","Nipponbare","14 days seedling","Root","0.001574"
"","LOC_Os01g67980","SRP028766","SRX335952","Root_24h+Pi_r2","Nipponbare","14 days seedling","Root","0.00174"
"","LOC_Os01g67980","SRP028766","SRX335953","Root_24h+Pi_r3","Nipponbare","14 days seedling","Root","0.00174"
